,Date Rptd,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street
3715,7/10/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,F,B,SINGLE FAMILY DWELLING,VERBAL THREAT,Invest Cont,400 S  HILL                         ST,
3716,7/10/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,20,M,W,BANK,VERBAL THREAT,Adult Other,500 S  HILL                         ST,
3717,7/9/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,4TH,SAN PEDRO                    ST
3718,7/11/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,57,F,O,MEDICAL/DENTAL OFFICES,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 W  COLLEGE                      ST,
3719,7/14/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),25,M,H,OTHER STORE,,Invest Cont,500 S  BROADWAY,
3720,7/11/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 N  BUNKER HILL                  AV,
3721,7/11/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,20,M,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 N  BUNKER HILL                  AV,
3722,7/11/2010 0:00,Central,VEHICLE - STOLEN,0,,,GARAGE/CARPORT,,Invest Cont,500 S  MAIN                         ST,
3723,7/11/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),20,F,H,STREET,,Invest Cont,SANTEE                       ST,12TH                         ST
3724,7/11/2010 0:00,Central,BURGLARY,26,M,H,PARKING LOT,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,600 S  MAIN                         ST,
3725,7/12/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,32,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  FLOWER                       ST,
3726,7/12/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,SAN JULIAN
3727,7/12/2010 0:00,Central,THEFT OF IDENTITY,55,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 S  MAIN                         ST,
3728,7/12/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,M,H,OTHER STORE,,Invest Cont,7TH,OLIVE
3729,7/12/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,MAPLE,PICO
3730,7/12/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),26,M,H,RESTAURANT/FAST FOOD,,Invest Cont,2ND                          ST,CENTRAL
3731,7/12/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,F,B,SIDEWALK,VERBAL THREAT,Invest Cont,400 E  6TH                          ST,
3732,7/12/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),24,F,B,STREET,,Adult Other,FIGUEROA,OLYMPIC                      BL
3733,7/12/2010 0:00,Central,BURGLARY,0,M,O,JEWELRY STORE,,Invest Cont,800 S  BROADWAY,
3734,7/12/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",49,M,O,OTHER BUSINESS,,Invest Cont,600 S  BROADWAY,
3735,7/12/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,47,F,W,PAWN SHOP,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  5TH                          ST,
3736,7/12/2010 0:00,Central,ROBBERY,38,F,H,SIDEWALK,VERBAL THREAT,Invest Cont,WINSTON                      ST,SAN PEDRO
3737,7/12/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),47,M,B,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,600 S  SAN PEDRO                    ST,
3738,7/13/2010 0:00,Central,EXTORTION,26,F,B,HOTEL,,Invest Cont,500 S  GRAND                        AV,
3739,7/13/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",26,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 N  FIGUEROA                     ST,
3740,7/13/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",47,F,W,HOTEL,,Invest Cont,500 S  SPRING                       ST,
3741,7/13/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,300 W  5TH                          ST,
3742,7/15/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",48,M,B,OTHER BUSINESS,,Invest Cont,1000 N  HILL                         ST,
3743,7/13/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",53,M,W,HEALTH SPA/GYM,,Invest Cont,700 S  FLOWER                       ST,
3744,7/13/2010 0:00,Central,ATTEMPTED ROBBERY,62,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,BROADWAY                     AV,4TH                          ST
3745,7/13/2010 0:00,Central,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",43,M,W,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  OLIVE                        ST,
3746,7/13/2010 0:00,Central,VIOLATION OF COURT ORDER,52,M,O,OTHER BUSINESS,,Invest Cont,300    BOYD                         ST,
3747,7/12/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18,M,W,STREET,,Invest Cont,FIGUEROA                     ST,TEMPLE                       ST
3748,7/13/2010 0:00,Central,BURGLARY,50,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1200 E  6TH                          ST,
3749,7/13/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),23,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,300 W  5TH                          ST,
3750,7/9/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1300 S  HOPE                         ST,
3751,7/11/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,33,M,B,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
3752,7/12/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  OLIVE                        ST,
3753,7/13/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33,M,O,OTHER PREMISE,,Invest Cont,1000 S  LOS ANGELES                  ST,
3754,7/13/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,50,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500    SAN JULIAN                   ST,
3755,7/13/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",38,M,W,PARKING UNDERGROUND/BUILDING,,Invest Cont,500 S  SPRING                       ST,
3756,7/13/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,F,H,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
3757,7/13/2010 0:00,Central,BATTERY POLICE (SIMPLE),0,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,HILL                         ST,COLLEGE
3758,7/14/2010 0:00,Central,ROBBERY,21,F,H,BUS STOP,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,MAIN                         ST
3759,7/14/2010 0:00,Central,BURGLARY,0,M,H,RESTAURANT/FAST FOOD,,Invest Cont,800 S  BROADWAY,
3760,7/14/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,TEMPLE                       ST,CENTER                       ST
3761,7/14/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,STREET,,Invest Cont,300 S  HOPE                         ST,
3762,7/14/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,31,F,H,SINGLE FAMILY DWELLING,VERBAL THREAT,Invest Cont,1600 S  HOPE                         ST,
3763,7/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,22,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,12TH,FIGUEROA                     ST
3764,7/14/2010 0:00,Central,BURGLARY FROM VEHICLE,55,M,O,PARKING LOT,,Invest Cont,1000 W  OLYMPIC                      BL,
3765,7/14/2010 0:00,Central,BURGLARY FROM VEHICLE,68,M,W,CONVENTION CENTER,,Invest Cont,1200 S  FIGUEROA                     ST,
3766,7/16/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,500 N  FIGUEROA                     ST,
3767,7/13/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,56,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1300 S  FLOWER                       ST,
3768,7/14/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,B,SIDEWALK,HAND GUN,Invest Cont,1800    INDUSTRIAL                   ST,
3769,7/14/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),44,M,H,BUS STOP,,Invest Cont,CESAR E CHAVEZ,MAIN                         ST
3770,7/14/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",52,M,O,OTHER BUSINESS,,Invest Cont,700 N  BROADWAY,
3771,7/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,24,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  FLOWER                       ST,
3772,7/14/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,F,W,HOTEL,,Invest Cont,900 W  OLYMPIC                      BL,
3773,6/27/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,22,F,H,PUBLIC RESTROOM(INDOORS-INSIDE),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,500 N  MAIN                         ST,
3774,7/14/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),48,M,B,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Invest Cont,500    RAMIREZ                      ST,
3775,7/14/2010 0:00,Central,ROBBERY,55,M,H,JEWELRY STORE,SIMULATED GUN,Invest Cont,400 S  BROADWAY,
3776,7/14/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",HAND GUN,Invest Cont,600 S  CENTRAL                      AV,
3777,7/14/2010 0:00,Central,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),23,M,H,DEPARTMENT STORE,,Adult Arrest,700 W  7TH                          ST,
3778,7/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,43,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,SPRING                       ST
3779,7/15/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,300 S  BROADWAY,
3780,7/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,19,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,MAPLE                        AV
3781,7/14/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),56,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,600    WALL                         ST,
3782,7/14/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,34,F,O,HOSPITAL,VERBAL THREAT,Invest Cont,1300 S  HOPE                         ST,
3783,7/15/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,15TH                         ST,SANTEE                       ST
3784,7/15/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,STREET,,Invest Cont,800    SAN JULIAN                   ST,
3785,7/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,53,M,W,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1100 S  FIGUEROA                     ST,
3786,7/15/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400    BAUCHET                      ST,
3787,7/14/2010 0:00,Central,BURGLARY FROM VEHICLE,52,F,O,PARKING UNDERGROUND/BUILDING,,Invest Cont,1200 S  MAIN                         ST,
3788,7/14/2010 0:00,Central,THEFT PLAIN - ATTEMPT,30,M,W,OTHER BUSINESS,,Invest Cont,800 E  3RD                          ST,
3789,7/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,43,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,500    SAN JULIAN                   ST,
3790,7/15/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",31,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1600 S  HOPE                         ST,
3791,7/15/2010 0:00,Central,THEFT OF IDENTITY,55,M,B,HOTEL,,Invest Cont,500    SAN JULIAN                   ST,
3792,7/15/2010 0:00,Central,DOCUMENT FORGERY / STOLEN FELONY,28,M,O,LIBRARY,,Adult Other,600 W  5TH                          ST,
3793,7/15/2010 0:00,Central,"RAPE, ATTEMPTED",15,F,H,WAREHOUSE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,SPRING,ELMYRA
3794,7/15/2010 0:00,Central,BURGLARY FROM VEHICLE,40,F,W,STREET,,Invest Cont,COLLEGE,NEW DEPOT
3795,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,42,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  SPRING                       ST,
3796,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,53,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  SPRING                       ST,
3797,7/15/2010 0:00,Central,BURGLARY,30,F,O,HOTEL,,Invest Cont,300 S  FIGUEROA                     ST,
3798,7/15/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),38,M,B,OTHER PREMISE,,Invest Cont,500 S  SAN PEDRO                    ST,
3799,7/15/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),61,F,W,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,11TH,HOPE                         ST
3800,7/15/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),22,M,O,THEATRE/MOVIE,,Adult Arrest,1100 S  FIGUEROA                     ST,
3801,7/15/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,47,M,H,OTHER BUSINESS,VERBAL THREAT,Invest Cont,100 W  7TH                          ST,
3802,7/15/2010 0:00,Central,"THEFT, PERSON",21,F,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,BROADWAY
3803,7/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,70,M,K,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1700 S  HILL                         ST,
3804,7/22/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,8TH                          ST,OLIVER                       ST
3805,7/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,41,F,H,FACTORY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  LOS ANGELES                  ST,
3806,7/14/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),56,M,W,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Invest Cont,600 W  5TH                          ST,
3807,7/15/2010 0:00,Central,THEFT OF IDENTITY,50,F,O,SINGLE FAMILY DWELLING,,Invest Cont,600    TRACTION                     AV,
3808,7/16/2010 0:00,Central,"THEFT, PERSON",29,F,B,SIDEWALK,,Invest Cont,5TH,LOS ANGELES                  ST
3809,7/16/2010 0:00,Central,THEFT FROM PERSON - ATTEMPT,28,F,H,BUS STOP,,Adult Arrest,5TH,OLIVE                        ST
3810,7/16/2010 0:00,Central,BURGLARY FROM VEHICLE,30,M,H,CONVENTION CENTER,,Invest Cont,1200 S  FIGUEROA                     ST,
3811,7/16/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),50,M,B,OTHER STORE,,Invest Cont,700    WILSHIRE                     BL,
3812,7/15/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,B,SIDEWALK,STICK,Invest Cont,500 S  LOS ANGELES                  ST,
3813,7/10/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,46,F,W,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  MAIN                         ST,
3814,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,19,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  7TH                          ST,
3815,7/16/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),24,M,H,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
3816,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,49,M,B,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 E  12TH                         ST,
3817,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,M,O,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,SPRING
3818,7/17/2010 0:00,Central,ROBBERY,0,M,O,OFFICE BUILDING/OFFICE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  HILL                         ST,
3819,7/17/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),53,F,O,OTHER BUSINESS,,Invest Cont,1000    MAPLE                        AV,
3820,7/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,11,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLYMPIC                      BL,MAPLE                        AV
3821,7/21/2010 0:00,Central,BATTERY WITH SEXUAL CONTACT,39,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH,WALL
3822,7/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,22,F,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLYMPIC                      BL,MAPLE                        AV
3823,7/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,39,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLYMPIC                      BL,MAPLE                        AV
3824,7/17/2010 0:00,Central,ROBBERY,55,M,W,PARK/PLAYGROUND,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,100    PASEO DE LA PLAZA,
3825,7/16/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),39,F,H,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,1100 S  HOPE                         ST,
3826,7/16/2010 0:00,Central,BURGLARY FROM VEHICLE,56,F,W,PARKING LOT,,Invest Cont,1200 S  FIGUEROA                     ST,
3827,7/16/2010 0:00,Central,INDECENT EXPOSURE,58,M,W,STREET,,Invest Cont,700 S  SPRING                       ST,
3828,7/17/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,SIDEWALK,,Adult Other,1000    MAPLE                        AV,
3829,7/17/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,30,M,H,STREET,,Invest Cont,PICO                         BL,CHERRY                       ST
3830,7/16/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,900    GEORGIA                      ST,
3831,7/16/2010 0:00,Central,DOCUMENT FORGERY / STOLEN FELONY,93,F,B,SINGLE FAMILY DWELLING,,Invest Cont,200 S  GRAND                        AV,
3832,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,39,M,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000    ALPINE                       ST,
3833,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,46,M,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000    ALPINE                       ST,
3834,7/17/2010 0:00,Central,ROBBERY,50,F,H,SIDEWALK,CLUB/BAT,Invest Cont,6TH,OLIVE                        ST
3835,7/17/2010 0:00,Central,BURGLARY FROM VEHICLE,56,F,H,PARKING LOT,,Invest Cont,1200 S  FIGUEROA                     ST,
3836,7/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,35,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,WALL
3837,7/17/2010 0:00,Central,"BURGLARY, ATTEMPTED",63,M,H,OTHER BUSINESS,,Invest Cont,300 E  1ST                          ST,
3838,7/16/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26,M,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,300 W  5TH                          ST,
3839,7/17/2010 0:00,Central,BURGLARY FROM VEHICLE,36,F,H,CONVENTION CENTER,,Invest Cont,1200 S  FIGUEROA                     ST,
3840,7/18/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18,F,B,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,1400    NAUD                         ST,
3841,7/18/2010 0:00,Central,BURGLARY FROM VEHICLE,20,F,B,SIDEWALK,,Invest Cont,N  SPRING                       ST,SOTELLO
3842,7/18/2010 0:00,Central,BURGLARY FROM VEHICLE,19,F,B,PARKING LOT,,Invest Cont,6TH,MAIN                         ST
3843,7/18/2010 0:00,Central,BURGLARY FROM VEHICLE,29,M,W,PARKING LOT,,Invest Cont,500 S  MAIN                         ST,
3844,7/18/2010 0:00,Central,BURGLARY FROM VEHICLE,19,F,W,SIDEWALK,,Invest Cont,1400    NAUD                         ST,
3845,7/18/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,M,B,DEPARTMENT STORE,,Adult Arrest,700 W  7TH                          ST,
3846,7/18/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,22,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,COLLEGE,N  SPRING
3847,7/18/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),63,M,O,OTHER STORE,,Invest Cont,600 S  LOS ANGELES                  ST,
3848,7/18/2010 0:00,Central,"RAPE, FORCIBLE",52,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7TH                          ST,SAN JULIAN
3849,7/18/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),43,F,O,OFFICE BUILDING/OFFICE,,Invest Cont,600    ALPINE                       ST,
3850,7/18/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),19,M,H,OTHER STORE,,Adult Arrest,400 S  BROADWAY,
3851,7/18/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,4TH,HILL                         ST
3852,7/18/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,MAIN,OLYMPIC                      BL
3853,7/18/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,F,O,OTHER STORE,,Invest Cont,300 E  9TH                          ST,
3854,7/18/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),23,F,J,OTHER PREMISE,,Invest Cont,200 S  SAN PEDRO                    ST,
3855,7/18/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),53,F,B,STREET,,Invest Cont,7TH,STANFORD
3856,7/18/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,A,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,200 S  SAN PEDRO                    ST,
3857,7/19/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33,F,W,STREET,,Invest Cont,INDUSTRIAL                   ST,ALAMEDA                      ST
3858,7/19/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,37,M,W,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,3RD                          ST,OLIVE                        ST
3859,7/19/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,34,M,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000 S  HOPE                         ST,
3860,7/19/2010 0:00,Central,CRIMINAL HOMICIDE,35,M,B,STREET,HAND GUN,Adult Other,MAPLE                        AV,6TH                          ST
3862,7/19/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),17,F,W,THEATRE/MOVIE,,Invest Cont,1000 W  OLYMPIC                      BL,
